sample_id,genus,abundance,id
sample-138,g__Staphylococcus,0.0,g__Staphylococcus
sample-139,g__Staphylococcus,0.0,g__Staphylococcus
sample-140,g__Staphylococcus,0.0,g__Staphylococcus
sample-141,g__Staphylococcus,0.0,g__Staphylococcus
sample-142,g__Staphylococcus,0.0,g__Staphylococcus
sample-143,g__Staphylococcus,0.0,g__Staphylococcus
sample-144,g__Staphylococcus,0.0,g__Staphylococcus
sample-145,g__Staphylococcus,0.0,g__Staphylococcus
sample-146,g__Staphylococcus,2.0,g__Staphylococcus
sample-147,g__Staphylococcus,0.0,g__Staphylococcus
sample-148,g__Staphylococcus,0.0,g__Staphylococcus
sample-149,g__Staphylococcus,0.0,g__Staphylococcus
sample-212,g__Staphylococcus,0.0,g__Staphylococcus
sample-215,g__Staphylococcus,0.0,g__Staphylococcus
sample-222,g__Staphylococcus,0.0,g__Staphylococcus
sample-225,g__Staphylococcus,7.0,g__Staphylococcus
sample-231,g__Staphylococcus,0.0,g__Staphylococcus
sample-233,g__Staphylococcus,0.0,g__Staphylococcus
sample-235,g__Staphylococcus,0.0,g__Staphylococcus
sample-237,g__Staphylococcus,0.0,g__Staphylococcus
sample-239,g__Staphylococcus,0.0,g__Staphylococcus
sample-241,g__Staphylococcus,0.0,g__Staphylococcus
sample-243,g__Staphylococcus,0.0,g__Staphylococcus
sample-245,g__Staphylococcus,0.0,g__Staphylococcus
sample-247,g__Staphylococcus,0.0,g__Staphylococcus
sample-249,g__Staphylococcus,0.0,g__Staphylococcus
sample-32,g__Staphylococcus,0.0,g__Staphylococcus
sample-152,g__Staphylococcus,0.0,g__Staphylococcus
sample-154,g__Staphylococcus,0.0,g__Staphylococcus
sample-156,g__Staphylococcus,0.0,g__Staphylococcus
sample-159,g__Staphylococcus,0.0,g__Staphylococcus
sample-162,g__Staphylococcus,0.0,g__Staphylococcus
sample-163,g__Staphylococcus,0.0,g__Staphylococcus
sample-168,g__Staphylococcus,0.0,g__Staphylococcus
sample-172,g__Staphylococcus,0.0,g__Staphylococcus
sample-173,g__Staphylococcus,0.0,g__Staphylococcus
sample-174,g__Staphylococcus,0.0,g__Staphylococcus
sample-176,g__Staphylococcus,0.0,g__Staphylococcus
sample-178,g__Staphylococcus,0.0,g__Staphylococcus
sample-181,g__Staphylococcus,0.0,g__Staphylococcus
sample-184,g__Staphylococcus,0.0,g__Staphylococcus
sample-186,g__Staphylococcus,0.0,g__Staphylococcus
sample-200,g__Staphylococcus,0.0,g__Staphylococcus
sample-202,g__Staphylococcus,0.0,g__Staphylococcus
sample-205,g__Staphylococcus,0.0,g__Staphylococcus
sample-208,g__Staphylococcus,0.0,g__Staphylococcus
sample-211,g__Staphylococcus,0.0,g__Staphylococcus
sample-217,g__Staphylococcus,0.0,g__Staphylococcus
sample-219,g__Staphylococcus,0.0,g__Staphylococcus
sample-221,g__Staphylococcus,0.0,g__Staphylococcus
sample-227,g__Staphylococcus,0.0,g__Staphylococcus
sample-230,g__Staphylococcus,0.0,g__Staphylococcus
sample-252,g__Staphylococcus,0.0,g__Staphylococcus
sample-133,g__Staphylococcus,0.0,g__Staphylococcus
sample-135,g__Staphylococcus,0.0,g__Staphylococcus
sample-155,g__Staphylococcus,0.0,g__Staphylococcus
sample-157,g__Staphylococcus,0.0,g__Staphylococcus
sample-160,g__Staphylococcus,0.0,g__Staphylococcus
sample-165,g__Staphylococcus,0.0,g__Staphylococcus
sample-169,g__Staphylococcus,0.0,g__Staphylococcus
sample-175,g__Staphylococcus,0.0,g__Staphylococcus
sample-185,g__Staphylococcus,5.0,g__Staphylococcus
sample-187,g__Staphylococcus,7.0,g__Staphylococcus
sample-196,g__Staphylococcus,0.0,g__Staphylococcus
sample-204,g__Staphylococcus,2.0,g__Staphylococcus
sample-207,g__Staphylococcus,15.0,g__Staphylococcus
sample-209,g__Staphylococcus,0.0,g__Staphylococcus
sample-213,g__Staphylococcus,0.0,g__Staphylococcus
sample-253,g__Staphylococcus,0.0,g__Staphylococcus
sample-125,g__Staphylococcus,0.0,g__Staphylococcus
sample-136,g__Staphylococcus,1.0,g__Staphylococcus
sample-158,g__Staphylococcus,0.0,g__Staphylococcus
sample-166,g__Staphylococcus,0.0,g__Staphylococcus
sample-170,g__Staphylococcus,0.0,g__Staphylococcus
sample-177,g__Staphylococcus,0.0,g__Staphylococcus
sample-182,g__Staphylococcus,0.0,g__Staphylococcus
sample-188,g__Staphylococcus,0.0,g__Staphylococcus
sample-192,g__Staphylococcus,0.0,g__Staphylococcus
sample-150,g__Staphylococcus,0.0,g__Staphylococcus
sample-151,g__Staphylococcus,2.0,g__Staphylococcus
sample-153,g__Staphylococcus,0.0,g__Staphylococcus
sample-161,g__Staphylococcus,0.0,g__Staphylococcus
sample-164,g__Staphylococcus,0.0,g__Staphylococcus
sample-167,g__Staphylococcus,0.0,g__Staphylococcus
sample-171,g__Staphylococcus,1.0,g__Staphylococcus
sample-179,g__Staphylococcus,0.0,g__Staphylococcus
sample-180,g__Staphylococcus,0.0,g__Staphylococcus
sample-183,g__Staphylococcus,0.0,g__Staphylococcus
sample-189,g__Staphylococcus,0.0,g__Staphylococcus
sample-190,g__Staphylococcus,0.0,g__Staphylococcus
sample-191,g__Staphylococcus,0.0,g__Staphylococcus
sample-193,g__Staphylococcus,0.0,g__Staphylococcus
sample-194,g__Staphylococcus,0.0,g__Staphylococcus
sample-195,g__Staphylococcus,0.0,g__Staphylococcus
sample-197,g__Staphylococcus,0.0,g__Staphylococcus
sample-198,g__Staphylococcus,0.0,g__Staphylococcus
sample-199,g__Staphylococcus,0.0,g__Staphylococcus
sample-201,g__Staphylococcus,0.0,g__Staphylococcus
sample-203,g__Staphylococcus,0.0,g__Staphylococcus
sample-206,g__Staphylococcus,0.0,g__Staphylococcus
sample-210,g__Staphylococcus,4.0,g__Staphylococcus
sample-214,g__Staphylococcus,1.0,g__Staphylococcus
sample-216,g__Staphylococcus,0.0,g__Staphylococcus
sample-218,g__Staphylococcus,0.0,g__Staphylococcus
sample-220,g__Staphylococcus,5.0,g__Staphylococcus
sample-223,g__Staphylococcus,0.0,g__Staphylococcus
sample-224,g__Staphylococcus,0.0,g__Staphylococcus
sample-226,g__Staphylococcus,0.0,g__Staphylococcus
sample-228,g__Staphylococcus,0.0,g__Staphylococcus
sample-229,g__Staphylococcus,0.0,g__Staphylococcus
sample-232,g__Staphylococcus,0.0,g__Staphylococcus
sample-234,g__Staphylococcus,0.0,g__Staphylococcus
sample-236,g__Staphylococcus,0.0,g__Staphylococcus
sample-238,g__Staphylococcus,0.0,g__Staphylococcus
sample-240,g__Staphylococcus,0.0,g__Staphylococcus
sample-242,g__Staphylococcus,0.0,g__Staphylococcus
sample-244,g__Staphylococcus,0.0,g__Staphylococcus
sample-246,g__Staphylococcus,0.0,g__Staphylococcus
sample-248,g__Staphylococcus,0.0,g__Staphylococcus
sample-250,g__Staphylococcus,0.0,g__Staphylococcus
sample-251,g__Staphylococcus,0.0,g__Staphylococcus
sample-124,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-126,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-127,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-128,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-129,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-130,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-131,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-132,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-134,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-137,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-138,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-139,g__Stenotrophomonas,15.0,g__Stenotrophomonas
sample-140,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-141,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-142,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-143,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-144,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-145,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-146,g__Stenotrophomonas,2.0,g__Stenotrophomonas
sample-147,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-148,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-149,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-212,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-215,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-222,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-225,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-231,g__Stenotrophomonas,2.0,g__Stenotrophomonas
sample-233,g__Stenotrophomonas,1.0,g__Stenotrophomonas
sample-235,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-237,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-239,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-241,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-243,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-245,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-247,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-249,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-32,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-152,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-154,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-156,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-159,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-162,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-163,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-168,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-172,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-173,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-174,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-176,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-178,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-181,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-184,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-186,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-200,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-202,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-205,g__Stenotrophomonas,0.0,g__Stenotrophomonas
sample-208,g__Stenotrophomonas,0.0,g__Stenotrophomonas
